Name,Brand,Category,Size,Unit,Price,SellingPrice,Discount
Perk Home Treats Chocolate Pack - Cadbury,simplinamdharis,Branded Foods,200.0,gm,99.0,99.0,0.0
Bournville Rich Cocoa Chocolate - Cadbury,simplinamdharis,Branded Foods,33.0,gm,45.0,45.0,0.0
Peri Peri - Cornito,simplinamdharis,Branded Foods,60.0,gm,35.0,35.0,0.0
Nutty Apricot & Fiber Bar - Mojobar,simplinamdharis,Branded Foods,35.0,gm,45.0,45.0,0.0
Roasted Almond Chocolate - Cadbury,simplinamdharis,Branded Foods,42.0,gm,45.0,45.0,0.0
Aachari Masti Makhana 90G - Namdhari,simplinamdharis,Branded Foods,90.0,gm,145.0,145.0,0.0
Classic Salted - Lays,simplinamdharis,Branded Foods,70.0,gm,20.0,20.0,0.0
Yogurt Bery Antioxidants Bar - Mojobar,simplinamdharis,Branded Foods,35.0,gm,45.0,45.0,0.0
Salsa Dip 4 In 1 Pack 200G - Cornitos,simplinamdharis,Branded Foods,200.0,gm,100.0,100.0,0.0
Roastes Pumpkin Seeds Salted - Cornitos,simplinamdharis,Branded Foods,200.0,gm,240.0,240.0,0.0
Marie Gold - Britannia,simplinamdharis,Branded Foods,121.0,gm,15.0,15.0,0.0
Marie Gold - Britannia,simplinamdharis,Branded Foods,1.0,kg,120.0,120.0,0.0
Marie Gold - Britannia,simplinamdharis,Branded Foods,250.0,gm,30.0,30.0,0.0
Marie Gold - Britannia,simplinamdharis,Branded Foods,176.0,gm,23.0,23.0,0.0
Marie Gold - Britannia,simplinamdharis,Branded Foods,136.0,gm,20.0,20.0,0.0
Party Mix - Cornitos,simplinamdharis,Branded Foods,200.0,gm,135.0,135.0,0.0
Dairy Milk Silk Bubbly Chocolate - Cadbury,simplinamdharis,Branded Foods,120.0,gm,170.0,170.0,0.0
Dairy Milk Silk Bubbly Chocolate - Cadbury,simplinamdharis,Branded Foods,50.0,gm,80.0,80.0,0.0
Bournville Raisin & Nut Chocolate - Cadbury,simplinamdharis,Branded Foods,80.0,gm,100.0,100.0,0.0
Nacho Jalapeno Chipps - Salsalito,simplinamdharis,Branded Foods,45.0,gm,30.0,30.0,0.0
Good Day Rich Cashew - Britannia,simplinamdharis,Branded Foods,150.0,gm,40.0,40.0,0.0
Go Desi Amla Bites 85G,simplinamdharis,Branded Foods,85.0,gm,50.0,50.0,0.0
Vanilla & Almond Bar - Yogabar,simplinamdharis,Branded Foods,40.0,gm,40.0,40.0,0.0
Spicy Singapore Fried Pp 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,50.0,50.0,0.0
Chocolate Brownie Bar - Yogabar,simplinamdharis,Branded Foods,40.0,gm,40.0,40.0,0.0
50:50 Sweet & Salt - Britannia,simplinamdharis,Branded Foods,150.0,gm,20.0,20.0,0.0
Adukale Instant Lemon Rasam Mix 200G,simplinamdharis,Branded Foods,200.0,gm,100.0,100.0,0.0
Mint Masti Makhana 90G - Namdhari,simplinamdharis,Branded Foods,90.0,gm,145.0,145.0,0.0
Farmlite Digestive 5 Grain 1Kg - Sunfeast,simplinamdharis,Branded Foods,1.0,kg,180.0,180.0,0.0
Nuts & Dates - Nuts And Dates,simplinamdharis,Branded Foods,100.0,gm,44.0,44.0,0.0
Opera Olive Oil Crisp Salt Pepper - Olivera,simplinamdharis,Branded Foods,60.0,gm,60.0,60.0,0.0
Nachos Cheese And Herbs - Cornitos,simplinamdharis,Branded Foods,60.0,gm,35.0,35.0,0.0
Peri Peri Makhana 90G - Namdhari,simplinamdharis,Branded Foods,90.0,gm,145.0,145.0,0.0
Tic Tac Orange - Ferrero,simplinamdharis,Branded Foods,10.7,gm,10.0,10.0,0.0
Soya Chunks - Nutrela,simplinamdharis,Branded Foods,200.0,gm,45.0,45.0,0.0
Soya Chunks - Nutrela,simplinamdharis,Branded Foods,90.0,gm,15.0,15.0,0.0
Adukale Instant Khara Bhath Mix 250G,simplinamdharis,Branded Foods,250.0,gm,65.0,65.0,0.0
Choco Almond & Protein Bar - Mojobar,simplinamdharis,Branded Foods,35.0,gm,45.0,45.0,0.0
Tic Tac Mint - Ferrero,simplinamdharis,Branded Foods,10.7,gm,10.0,10.0,0.0
Nacho Crisps Sizzlin Jalapeno - Cornitos,simplinamdharis,Branded Foods,150.0,gm,85.0,85.0,0.0
Smith & Jones Ginger Garlic Paste 200G - Smith And Jones,simplinamdharis,Branded Foods,200.0,gm,48.0,48.0,0.0
Choco Delite Bar - Rite Bite,simplinamdharis,Branded Foods,40.0,gm,35.0,35.0,0.0
Haldirams Mixture 350G,simplinamdharis,Branded Foods,350.0,gm,65.0,65.0,0.0
Italian Herbs - Opera,simplinamdharis,Branded Foods,55.0,gm,60.0,60.0,0.0
Premium Salted Peanuts - Cornitos,simplinamdharis,Branded Foods,150.0,gm,100.0,100.0,0.0
Nachos Sea Salt - Cornitos,simplinamdharis,Branded Foods,150.0,gm,85.0,85.0,0.0
Nachos Sizzlin Jalapeno - Cornitos,simplinamdharis,Branded Foods,60.0,gm,35.0,35.0,0.0
Work Out Choco Almond - Rite Bite,simplinamdharis,Branded Foods,50.0,gm,65.0,65.0,0.0
Merry Berry Bar - Rite Bite,simplinamdharis,Branded Foods,35.0,gm,35.0,35.0,0.0
Max Protein Bar  Choco Fudge - Rite Bite,simplinamdharis,Branded Foods,75.0,gm,120.0,120.0,0.0
Vitamin Bar Fresh Orange - Flat Tummies,simplinamdharis,Branded Foods,35.0,gm,50.0,50.0,0.0
Vitamin Bar Fresh Orange - Flat Tummies,simplinamdharis,Branded Foods,210.0,gm,290.0,290.0,0.0
Stir Fry Original Flavor Pp 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,50.0,50.0,0.0
Ramen Masala - Top Ramen,simplinamdharis,Branded Foods,480.0,gm,64.0,64.0,0.0
Adukale Instant Bisi Bele Bhath Mix 250G,simplinamdharis,Branded Foods,250.0,gm,95.0,95.0,0.0
Coconut Milk - Dabur,simplinamdharis,Branded Foods,200.0,ml,75.0,75.0,0.0
Ginger Cookies 75G Buy2Get2 Combi - Mcvities,simplinamdharis,Branded Foods,4.0,unit(s),60.0,60.0,0.0
Digest Biscuit 200G - Mc Vities,simplinamdharis,Branded Foods,200.0,gm,40.0,40.0,0.0
Peri Peri Nachos & Salsa Dip 70G Tray - Cornitos,simplinamdharis,Branded Foods,70.0,gm,60.0,60.0,0.0
Oats Gm Refill Pack - Quaker,simplinamdharis,Branded Foods,400.0,gm,77.0,77.0,0.0
Cookie & Cream Chocolate - Kisses,simplinamdharis,Branded Foods,180.0,gm,140.0,140.0,0.0
Assorted Fruit Bars - Naturo,simplinamdharis,Branded Foods,110.0,gm,50.0,50.0,0.0
Mumum Crunchies Strawberry & Banana 20G - The Mumum Co,simplinamdharis,Branded Foods,20.0,gm,40.0,40.0,0.0
Pantai Coconut Milk-400 Ml,simplinamdharis,Branded Foods,400.0,ml,120.0,99.0,17.5
Nutri Choice Classic Lite - Britannia,simplinamdharis,Branded Foods,100.0,gm,15.0,15.0,0.0
Yogabar Breakfast Bar Almond Coconut 50 G,simplinamdharis,Branded Foods,50.0,gm,50.0,50.0,0.0
Sweet Corn Veg Soup - Keya,simplinamdharis,Branded Foods,14.0,gm,15.0,15.0,0.0
Natures Nectar Honeychew Hexa Orange 40G,simplinamdharis,Branded Foods,40.0,gm,50.0,50.0,0.0
Coated Green Peas Wasabi 150G - Cornitos,simplinamdharis,Branded Foods,150.0,gm,110.0,110.0,0.0
Mumum Crunchies Beetroot 20G - The Mumum Co,simplinamdharis,Branded Foods,20.0,gm,40.0,40.0,0.0
Kurkure Makhana 90G - Namdhari,simplinamdharis,Branded Foods,90.0,gm,145.0,145.0,0.0
Fruit & White Chocolate Granola Bars 40G - Asap,simplinamdharis,Branded Foods,40.0,gm,30.0,30.0,0.0
Choco Nut Cookies - Unibic,simplinamdharis,Branded Foods,75.0,gm,25.0,25.0,0.0
Choco Nut Cookies - Unibic,simplinamdharis,Branded Foods,150.0,gm,50.0,50.0,0.0
Britannia 50-50 102 Gm,simplinamdharis,Branded Foods,102.0,gm,10.0,10.0,0.0
Honey - Dabur,simplinamdharis,Branded Foods,250.0,gm,99.0,99.0,0.0
Honey - Dabur,simplinamdharis,Branded Foods,1.0,kg,395.0,395.0,0.0
Honey - Dabur,simplinamdharis,Branded Foods,100.0,gm,62.0,62.0,0.0
Tic Tac Strawberry Fields - Ferrero,simplinamdharis,Branded Foods,13.1,gm,20.0,20.0,0.0
Breakfast Bar Blueberry Pie 50 Gm - Yogabar,simplinamdharis,Branded Foods,50.0,gm,50.0,50.0,0.0
Asap Csk Fruit & White Choco Granola Bars 42G,simplinamdharis,Branded Foods,42.0,gm,40.0,40.0,0.0
Dark Fantasy Choc - Sunfeast,simplinamdharis,Branded Foods,50.0,gm,25.0,21.25,15.0
Workout Bar - Rite Bite,simplinamdharis,Branded Foods,60.0,gm,60.0,60.0,0.0
Nuts & Seeds Bar - Yogabar,simplinamdharis,Branded Foods,40.0,gm,40.0,40.0,0.0
Veg Hakka Noodles 600 Gms - Chings,simplinamdharis,Branded Foods,600.0,gm,95.0,95.0,0.0
Grape Popping Candy 5.5Gm - Magic Pops,simplinamdharis,Branded Foods,5.5,gm,15.0,15.0,0.0
Smiith & Jones S & J Soya Wadi Masala 12X10 Gm - Chings,simplinamdharis,Branded Foods,1.0,unit(s),60.0,60.0,0.0
Adukale Instant Lemon Poha Mix 250G,simplinamdharis,Branded Foods,250.0,gm,60.0,60.0,0.0
Thin Arrow Root - Britannia,simplinamdharis,Branded Foods,166.0,gm,22.0,22.0,0.0
Veg Mayonnaise For Burger - Funfood,simplinamdharis,Branded Foods,100.0,gm,35.0,35.0,0.0
Creamy Spinach - Keya,simplinamdharis,Branded Foods,13.0,gm,15.0,15.0,0.0
Round Can Barbeque 50G - Cornitos,simplinamdharis,Branded Foods,50.0,gm,50.0,50.0,0.0
5 Star Home Treats Chocolate Pack - Cadbury,simplinamdharis,Branded Foods,200.0,gm,149.0,149.0,0.0
Lactose Free Milk - Amul,simplinamdharis,Branded Foods,250.0,ml,25.0,25.0,0.0
Monsoon Harvest Crunchy Millet Granola Bars-Cranberry Orange 40G,simplinamdharis,Branded Foods,40.0,gm,40.0,36.0,10.0
Taco Shells 80G - Cornitos,simplinamdharis,Branded Foods,80.0,gm,110.0,110.0,0.0
Spicy Blk Pepper Flavour Pp 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,55.0,55.0,0.0
Cashew Butter Cookies - Unibic,simplinamdharis,Branded Foods,135.0,gm,40.0,40.0,0.0
Roasted Cashews Crack Pepper 200G - Cornitos,simplinamdharis,Branded Foods,200.0,gm,375.0,375.0,0.0
Appitas Pita Chips - Parmesan And Mediterranean Herbs - Wingreens,simplinamdharis,Branded Foods,150.0,gm,95.0,95.0,0.0
Mc Vities Bourbon 100G,simplinamdharis,Branded Foods,100.0,gm,30.0,30.0,0.0
Choco Melts Millet Cookies - Flat Tummies,simplinamdharis,Branded Foods,60.0,gm,50.0,50.0,0.0
Dark Choc Digestive - Mcvities,simplinamdharis,Branded Foods,200.0,gm,170.0,170.0,0.0
Almond And Dark Chocolate Granola Bars 40G - Asap,simplinamdharis,Branded Foods,40.0,gm,30.0,30.0,0.0
Work Out Choco Berry - Rite Bite,simplinamdharis,Branded Foods,50.0,gm,65.0,65.0,0.0
Vities Digestive 100G - Mc Vities,simplinamdharis,Branded Foods,100.0,gm,20.0,20.0,0.0
Adukale Plain Ompudi 180G,simplinamdharis,Branded Foods,180.0,gm,60.0,60.0,0.0
Moms Magic Rich Butter - Sunfeast,simplinamdharis,Branded Foods,150.0,gm,20.0,20.0,0.0
Whole Wheat Marie 200G - Mc Vities,simplinamdharis,Branded Foods,200.0,gm,35.0,35.0,0.0
Cashew Cookies - Karachi,simplinamdharis,Branded Foods,400.0,gm,190.0,148.0,22.11
Sugarfree Oatmeal Cookies - Unibic,simplinamdharis,Branded Foods,75.0,gm,40.0,40.0,0.0
Adukale Instant Vegetable Upma Mix 250G,simplinamdharis,Branded Foods,250.0,gm,70.0,70.0,0.0
Sugarfree Butter Cookies - Unibic,simplinamdharis,Branded Foods,75.0,gm,40.0,40.0,0.0
Strawberry Fills - Ragi Bites 2 - Soul Full,simplinamdharis,Branded Foods,250.0,gm,169.0,154.0,8.88
Namdhari Ginger Pickle 400G,simplinamdharis,Branded Foods,400.0,gm,100.0,80.0,20.0
Ragi Bites Choco Poco  250 G - Soulfull,simplinamdharis,Branded Foods,250.0,gm,135.0,135.0,0.0
Chocolate Mob Khakhra - Daadis,simplinamdharis,Branded Foods,50.0,gm,20.0,20.0,0.0
Protein Bar With Cocoa - Flat Tummies,simplinamdharis,Branded Foods,35.0,gm,50.0,50.0,0.0
Protein Bar With Cocoa - Flat Tummies,simplinamdharis,Branded Foods,210.0,gm,290.0,290.0,0.0
Bornville Rich Cocoa Chocolate - Cadbury,simplinamdharis,Branded Foods,80.0,gm,100.0,100.0,0.0
Butter Cookies - Unibic,simplinamdharis,Branded Foods,75.0,gm,25.0,25.0,0.0
Nutrichoice Digestive - Britannia,simplinamdharis,Branded Foods,250.0,gm,55.0,55.0,0.0
Eggless Sandwich Spread - Fun Food,simplinamdharis,Branded Foods,300.0,gm,79.0,79.0,0.0
Dark F Chocofill 300G - Sunfeast,simplinamdharis,Branded Foods,300.0,gm,120.0,120.0,0.0
Pineapple Fruitsum Multipack 135 Gm - Naturo,simplinamdharis,Branded Foods,135.0,gm,100.0,100.0,0.0
Lemon Pickle - Namdhari,simplinamdharis,Branded Foods,400.0,gm,100.0,80.0,20.0
Coated Green Peas Hns 150G - Cornitos,simplinamdharis,Branded Foods,150.0,gm,110.0,110.0,0.0
Asap Csk Almond & Dark Choco Granola Bars 42G,simplinamdharis,Branded Foods,42.0,gm,40.0,40.0,0.0
Hakka Veg Noodles - Chings,simplinamdharis,Branded Foods,200.0,gm,25.0,25.0,0.0
Veg Mayo Original - Funfood,simplinamdharis,Branded Foods,100.0,gm,35.0,35.0,0.0
Veg Mayo Original - Funfood,simplinamdharis,Branded Foods,875.0,gm,159.0,159.0,0.0
Adukale Instant Adai Dose Mix 500G,simplinamdharis,Branded Foods,500.0,gm,130.0,130.0,0.0
Moms Magic Cashwe & Alomnd 600G - Sunfeast,simplinamdharis,Branded Foods,600.0,gm,105.0,105.0,0.0
All In One - Haldirams,simplinamdharis,Branded Foods,150.0,gm,35.0,35.0,0.0
Milk Bikis - Britannia,simplinamdharis,Branded Foods,233.0,gm,27.0,27.0,0.0
Milk Bikis - Britannia,simplinamdharis,Branded Foods,114.0,gm,10.0,10.0,0.0
Nacho Cheese Chips - Salsalito,simplinamdharis,Branded Foods,45.0,gm,30.0,30.0,0.0
Nacho Cheese Chips - Salsalito,simplinamdharis,Branded Foods,150.0,gm,90.0,90.0,0.0
Britannia Good Day Choco Chip  56G,simplinamdharis,Branded Foods,56.0,gm,10.0,10.0,0.0
Black Pepper Fried Pp 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,50.0,50.0,0.0
Mumum Crunchies Cheese Tomato 20G - The Mumum Co,simplinamdharis,Branded Foods,20.0,gm,40.0,40.0,0.0
Mushroom Flavour Pp 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,50.0,50.0,0.0
Vegetable 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,40.0,40.0,0.0
Chings Green Chilli Sauce 680 Gms,simplinamdharis,Branded Foods,680.0,gm,85.0,85.0,0.0
Assorted Box Of Granola Bars Pack Of 6 240G - Asap,simplinamdharis,Branded Foods,240.0,gm,180.0,180.0,0.0
Assorted Box Of Granola Bars Pack Of 3 120G - Asap,simplinamdharis,Branded Foods,120.0,gm,90.0,90.0,0.0
Almond Flaxseed Cookies - Flat Tummies,simplinamdharis,Branded Foods,70.0,gm,145.0,145.0,0.0
Pizza Pasta Sauce Pounch - Delmonte,simplinamdharis,Branded Foods,400.0,gm,99.0,99.0,0.0
Wonderz Milk Vanilla - Sunfeast Wonderz,simplinamdharis,Branded Foods,200.0,ml,30.0,22.5,25.0
Pizza & Pasta Sauce - Delmonte,simplinamdharis,Branded Foods,400.0,gm,99.0,99.0,0.0
Milk Chocolate - Kisses,simplinamdharis,Branded Foods,180.0,gm,140.0,140.0,0.0
Mixed Vegetable Soup - Keya,simplinamdharis,Branded Foods,10.0,gm,15.0,15.0,0.0
Honey 250 Gm - Nectworks,simplinamdharis,Branded Foods,250.0,gm,99.0,99.0,0.0
Pista Badam Cookies - Unibic,simplinamdharis,Branded Foods,75.0,gm,25.0,25.0,0.0
Silk Roast Almond - Cadbury,simplinamdharis,Branded Foods,60.0,gm,70.0,70.0,0.0
Haldirams Dry Fruit Mix 150Gm,simplinamdharis,Branded Foods,150.0,gm,70.0,70.0,0.0
Coffee Melts Millet Cookies - Flat Tummies,simplinamdharis,Branded Foods,60.0,gm,50.0,50.0,0.0
Panipuri Mob Khakhra - Daadis,simplinamdharis,Branded Foods,50.0,gm,20.0,20.0,0.0
Nutri Choice Digestive - Britannia,simplinamdharis,Branded Foods,92.0,gm,20.0,20.0,0.0
Soan Papdi - Haldirams,simplinamdharis,Branded Foods,250.0,gm,65.0,65.0,0.0
Cheese Onion Makhana 90G - Namdhari,simplinamdharis,Branded Foods,90.0,gm,145.0,145.0,0.0
Veg Atta Magical Noodles - Maggi,simplinamdharis,Branded Foods,79.0,gm,20.0,20.0,0.0
Candy Milk Chocolate Pouch - M& M,simplinamdharis,Branded Foods,100.0,gm,150.0,150.0,0.0
Steel Cut Oats - By Nature,simplinamdharis,Branded Foods,400.0,gm,190.0,190.0,0.0
Adukale Instant Onion Tomato Upma Mix 250G,simplinamdharis,Branded Foods,250.0,gm,70.0,70.0,0.0
Nachos Tikka Masala - Cornitos,simplinamdharis,Branded Foods,60.0,gm,35.0,35.0,0.0
Myfitness Peanut  Butter Crunchy 510 Gm,simplinamdharis,Branded Foods,510.0,gm,320.0,256.0,20.0
Sunfeast Tricolour Pasta Masala 70G,simplinamdharis,Branded Foods,70.0,gm,25.0,25.0,0.0
Gulab Jamoon Mix - Nandini,simplinamdharis,Branded Foods,200.0,gm,80.0,80.0,0.0
Monsoon Harvest Nuts & Seeds Bar-Cranberry Almond 30G,simplinamdharis,Branded Foods,30.0,gm,75.0,67.0,10.67
Premium Sunflower Seeds 200G - Cornitos,simplinamdharis,Branded Foods,200.0,gm,125.0,125.0,0.0
Aglio Olio Pp 60 Gm - Koka,simplinamdharis,Branded Foods,60.0,gm,75.0,75.0,0.0
Tasty  Mixture - Roasty Tasty,simplinamdharis,Branded Foods,150.0,gm,60.0,60.0,0.0
Adukale Chutney Powder With Jaggery 200G,simplinamdharis,Branded Foods,200.0,gm,85.0,85.0,0.0
70% Dark Chocolate With Stevia - Zevic,simplinamdharis,Branded Foods,40.0,gm,175.0,175.0,0.0
Vanilla Fills Ragi Bites - Soulfull,simplinamdharis,Branded Foods,250.0,gm,169.0,154.0,8.88
Karachi Cashew  Srt Bread 300G - Karachi Cookies,simplinamdharis,Branded Foods,300.0,gm,240.0,216.0,10.0
White & Dark Choco Chips - Leonz,simplinamdharis,Branded Foods,100.0,gm,80.0,80.0,0.0
Sugar Free Cashew Cookies - Unibic,simplinamdharis,Branded Foods,75.0,gm,40.0,40.0,0.0
Orbit Fruit Pebbles - Wrigleys,simplinamdharis,Branded Foods,22.0,gm,50.0,50.0,0.0
Roasted Cashews Salted 200 Gm - Cornitos,simplinamdharis,Branded Foods,200.0,gm,375.0,375.0,0.0
Chatpata - Roasty Tasty,simplinamdharis,Branded Foods,150.0,gm,60.0,60.0,0.0
Jower  Mixture - Roasty Tasty,simplinamdharis,Branded Foods,150.0,gm,60.0,60.0,0.0
Double Delight - Karachi,simplinamdharis,Branded Foods,400.0,gm,190.0,171.0,10.0
Chip & Dip Jalapeno Pita Chips - Wingreens,simplinamdharis,Branded Foods,80.0,gm,60.0,60.0,0.0
Tasty Nuts - Haldirams,simplinamdharis,Branded Foods,150.0,gm,33.0,33.0,0.0
Walkers - Butter Digestive 150G,simplinamdharis,Branded Foods,150.0,gm,399.0,399.0,0.0
Disco 150 Gm - Mantra,simplinamdharis,Branded Foods,150.0,gm,70.0,70.0,0.0
Fruit & Seeds Bar - Rite Bite,simplinamdharis,Branded Foods,35.0,gm,40.0,40.0,0.0
Good Day Chunkies Chocolate Chip Cookies - Britannia,simplinamdharis,Branded Foods,75.0,gm,30.0,30.0,0.0
Digestive Biscuits 250G - Mc Vities,simplinamdharis,Branded Foods,250.0,gm,50.0,50.0,0.0
Vitamin Enriched Sandwich Bread - Britannia,simplinamdharis,Branded Foods,400.0,gm,35.0,35.0,0.0
Eggless Mayonnaise - Fun Food,simplinamdharis,Branded Foods,300.0,gm,69.0,69.0,0.0
Hot Chocolate Powder - Leonz,simplinamdharis,Branded Foods,150.0,gm,99.0,99.0,0.0
Green Chilli Sauce - Chings,simplinamdharis,Branded Foods,190.0,gm,50.0,50.0,0.0
Bourbon Bliss - Sunfeast,simplinamdharis,Branded Foods,150.0,gm,20.0,20.0,0.0
Harveys Natural Blue Color 28 Ml,simplinamdharis,Branded Foods,28.0,ml,59.0,59.0,0.0
French Fries 420 Gm - Buffet,simplinamdharis,Branded Foods,420.0,gm,115.0,115.0,0.0
Kaju Nankatai - Karachi Cookies,simplinamdharis,Branded Foods,250.0,gm,140.0,126.0,10.0
Sweet  Sour - Roasty Tasty,simplinamdharis,Branded Foods,150.0,gm,60.0,60.0,0.0
Nuts & Seeds Bar - Rite Bite,simplinamdharis,Branded Foods,35.0,gm,40.0,40.0,0.0
Sao Thome Bar 30G - Chocolate Philosophy,simplinamdharis,Branded Foods,30.0,gm,180.0,180.0,0.0
Dark Chocolate - Amul,simplinamdharis,Branded Foods,150.0,gm,100.0,100.0,0.0
Nachos Sizzlin Schezwan - Salsalito,simplinamdharis,Branded Foods,45.0,gm,30.0,30.0,0.0
Kachori - Maiyas,simplinamdharis,Branded Foods,190.0,gm,55.0,55.0,0.0
Purple Wht Chilli&Lime 60 Gm - Koka,simplinamdharis,Branded Foods,60.0,gm,75.0,75.0,0.0
Curry Flavour Pp 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,50.0,50.0,0.0
Mushroom 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,40.0,40.0,0.0
Spicy Sesame Flavour Pp 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,55.0,55.0,0.0
Vegeterian Curry Flavour Pp 85 Gm - Koka,simplinamdharis,Branded Foods,85.0,gm,55.0,55.0,0.0
Noodle Curry Flavour 85 Gm  - Koka,simplinamdharis,Branded Foods,85.0,gm,40.0,40.0,0.0
Dark Chocolate Pomegranate Pouch - Brookside,simplinamdharis,Branded Foods,100.0,gm,140.0,140.0,0.0
Adukale Khara Murukku 180G,simplinamdharis,Branded Foods,180.0,gm,50.0,50.0,0.0
Cashew Cookies - Unibic,simplinamdharis,Branded Foods,75.0,gm,25.0,25.0,0.0
Brown Rice Spaghetti 200 Gm - Peacock,simplinamdharis,Branded Foods,200.0,gm,125.0,125.0,0.0
Rice Spaghetti 200 Gm - Peacock,simplinamdharis,Branded Foods,200.0,gm,125.0,125.0,0.0
Rago Bites Chocos - Soul Full,simplinamdharis,Branded Foods,55.0,gm,30.0,30.0,0.0
Harveys Crunchy & Creame Wafers Vanilla Pouch 110 Gm,simplinamdharis,Branded Foods,110.0,gm,99.0,99.0,0.0
Badam Nankatai 250 Gm - Karachi Cookies,simplinamdharis,Branded Foods,250.0,gm,140.0,126.0,10.0
Vangibath Powder - Maiyas,simplinamdharis,Branded Foods,100.0,gm,48.0,48.0,0.0
Trumillets Millet Sweet Chivda 125Gm,simplinamdharis,Branded Foods,125.0,gm,99.0,99.0,0.0
Dill Tzatziki - Wingreens,simplinamdharis,Branded Foods,150.0,gm,200.0,200.0,0.0
Chings Chilli Sauce 680 Gms,simplinamdharis,Branded Foods,680.0,gm,85.0,85.0,0.0
Tomato Puree - Dabur,simplinamdharis,Branded Foods,200.0,gm,25.0,25.0,0.0
Almond Chocolate - Kisses,simplinamdharis,Branded Foods,180.0,gm,140.0,140.0,0.0
Choco Chip & Hazelnut Cookies 150Gm - Bergen,simplinamdharis,Branded Foods,150.0,gm,200.0,200.0,0.0
Natural Litchi Honey 30 Twigs 80Gm - Honey Twigs,simplinamdharis,Branded Foods,80.0,gm,100.0,100.0,0.0
Pure Creamy Milk 80Gm - Heidi,simplinamdharis,Branded Foods,80.0,gm,250.0,250.0,0.0
Soan Cake 100 Gm - Grb,simplinamdharis,Branded Foods,100.0,gm,50.0,50.0,0.0
Gems Ball - Cadbury,simplinamdharis,Branded Foods,20.47,gm,45.0,45.0,0.0
Chocolate Peanut Butter Energy Bars - Eat Anytime,simplinamdharis,Branded Foods,38.0,gm,50.0,50.0,0.0
Adukale Groundnut Chutney Powder 200G,simplinamdharis,Branded Foods,200.0,gm,85.0,85.0,0.0
Almond Cashew And Caramel Granola Bars 40G - Asap,simplinamdharis,Branded Foods,40.0,gm,30.0,30.0,0.0
Badam Milk Mix - Nandini,simplinamdharis,Branded Foods,200.0,gm,80.0,80.0,0.0
Orignal Salty 150 Gm - Mantra,simplinamdharis,Branded Foods,150.0,gm,70.0,70.0,0.0
Nachos Crunchy Pizza - Salsalito,simplinamdharis,Branded Foods,45.0,gm,30.0,30.0,0.0
Monsoon Harvest Crunchy Millet Granola Bars-Espresso With Dark Chocolate 40G,simplinamdharis,Branded Foods,40.0,gm,40.0,36.0,10.0
Butter Scoutch Chips - Leonz,simplinamdharis,Branded Foods,100.0,gm,65.0,65.0,0.0
Schezwan Sauce - Chings,simplinamdharis,Branded Foods,200.0,gm,75.0,75.0,0.0
Karachi Triple Delight Green 600G - Karachi Cookies,simplinamdharis,Branded Foods,600.0,gm,280.0,252.0,10.0
Karachi Snacky Chocolates 450G - Karachi Cookies,simplinamdharis,Branded Foods,450.0,gm,300.0,270.0,10.0
Pazzta Cheese 70Gm - Nestle,simplinamdharis,Branded Foods,70.0,gm,25.0,25.0,0.0
Whole Wheat Parota  350 Gm - Arman,simplinamdharis,Branded Foods,350.0,gm,65.0,65.0,0.0
Pancharathana Mixture - Haldirams,simplinamdharis,Branded Foods,150.0,gm,55.0,55.0,0.0
Masala Khakhara - Daadis,simplinamdharis,Branded Foods,180.0,gm,65.0,65.0,0.0
Agar Agar Powder - By Nature,simplinamdharis,Branded Foods,100.0,gm,449.0,449.0,0.0
Adukale Fried Gram Chatni Powder 200G,simplinamdharis,Branded Foods,200.0,gm,85.0,85.0,0.0
Maxx Macho - Lays,simplinamdharis,Branded Foods,58.0,gm,35.0,35.0,0.0
Karachi Pistachio Short Bread 300G - Karachi Cookies,simplinamdharis,Branded Foods,300.0,gm,240.0,216.0,10.0
Cookies Kesarpista - Karachi,simplinamdharis,Branded Foods,300.0,gm,230.0,207.0,10.0
Fruit Cookies - Karachi,simplinamdharis,Branded Foods,400.0,gm,170.0,153.0,10.0
Choco Chip Cookies - Unibic,simplinamdharis,Branded Foods,75.0,gm,30.0,30.0,0.0
Sunfeast Tricolour Pasta Creamy70G,simplinamdharis,Branded Foods,70.0,gm,25.0,25.0,0.0
Kachori Khakra - Daadis,simplinamdharis,Branded Foods,180.0,gm,65.0,65.0,0.0
Fancy Vermicelli - Leonz,simplinamdharis,Branded Foods,100.0,gm,80.0,80.0,0.0
Monsoon Harvest Gluten Free Instant Quick Cooking Oats 500G,simplinamdharis,Branded Foods,500.0,gm,200.0,180.0,10.0
Peanut Butter Creamy - Disano,simplinamdharis,Branded Foods,350.0,gm,115.0,115.0,0.0
