_id,box_color,filter_color,id_product,is_restaurant,min_quantity,mrp,mycart,offer,realization,selling_price,size,size_measuring_unit,sku,stock,tax,p__id,p_actual_price,p_article_no,p_brand,p_category1,p_category1_id,p_category2,p_category2_id,p_category3,p_category3_id,p_description,p_id_category,p_mrp,p_name,p_pic,p_selling_price,p_spec,p_tags,p_wishlist
2275101,,,62991,0,1,199,0,,129.856,199.0,125 GM,,2273137,13,18,62991,0,800010514,LAGO,Branded Foods,92,Biscuits,99,BISCUITS & COOKIES,960,LAGO MINI PARTY COCA REAM SUGAR FREE 125G,960,0,LAGO MINI PARTY COCA REAM SUGAR FREE 125G,[],0,"[{'_id': '1236047', 'specification': 'Description', 'value': 'LAGO MINI PARTY COCA REAM SUGAR FREE 125G'}, {'_id': '1236048', 'specification': 'About', 'value': 'The first Italian Sugar Free wafer (means sugar content less than 0.5g per 100g), with a reduced glycemic response.A wafer range intended for those who want or need to reduce the daily sugar consumption without giving up pleasure.'}]",LAGO MINI PARTY COCA REAM SUGAR FREE 125G,0
2125130,,,61206,0,1,45,0,,28.6,45.0,75 GM,,2121634,13,18,61206,0,800008729,KRAVOUR,Branded Foods,92,Biscuits,99,WAFERS,111,Strawberry Wafer Biscuit 75Gm,111,0,Strawberry Wafer Biscuit 75Gm,"[{'_id': '92397', 'pic': 'uploads/product/213537.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202669', 'specification': 'Description', 'value': 'Strawberry Wafer Biscuit 75Gm'}]",Wafers,0
2124897,,,60973,0,1,275,0,,171.88,275.0,230 GM,,2121401,13,12,60973,0,800008496,The Gourmet Jar,Branded Foods,92,Jams & Spreads,146,JAM & EXTRACT,909,Mango Jalapeno 230G,909,0,Mango Jalapeno 230G,"[{'_id': '92164', 'pic': 'uploads/product/213200.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203437', 'specification': 'Description', 'value': 'Mango Jalapeno 230G'}]",Jam & Extract,0
2129220,,,62007,0,1,185,0,,112.881,185.0,30 Gm,,2128488,13,18,62007,0,800009530,CHOCOLATE PHILOSOPHY,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,Ruby Bar 30Gm,908,0,Ruby Bar 30Gm,"[{'_id': '93338', 'pic': 'uploads/product/214115.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231517', 'specification': 'Description', 'value': 'Ruby Bar 30Gm'}, {'_id': '1231518', 'specification': 'About', 'value': 'Try our new fourth chocolate, which is pink in colour naturally and has a berry flavor.'}]",CHOCOLATE PHILOSOPHY,0
2124656,,,60732,0,1,515,0,,327.33,515.0,180 GM,,2121160,13,18,60732,0,800008255,VOCHELLE,Branded Foods,92,Chocolates & Sweets,129,CHOCOLATES,132,Almonds Heart Shape 180 G,132,0,Almonds Heart Shape 180 G,"[{'_id': '97044', 'pic': 'uploads/product/2121160_3.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203144', 'specification': 'Description', 'value': 'Almonds Heart Shape 180 G'}]",Chocolates,0
2124658,,,60734,0,1,525,0,,333.68,525.0,205 GM,,2121162,13,18,60734,0,800008257,VOCHELLE,Branded Foods,92,Chocolates & Sweets,129,CHOCOLATES,132,Almonds 205 G,132,0,Almonds 205 G,"[{'_id': '97046', 'pic': 'uploads/product/2121162_3.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203146', 'specification': 'Description', 'value': 'Almonds 205 G'}]",Chocolates,0
2125574,,,61523,0,1,60,0,,42,60.0,200 GM,,2125447,13,0,61523,0,800009046,WILD IDEAS,Branded Foods,92,Ready to eat & cook,174,READY TO COOK & EAT,911,Organic White Rice Green Chilly & Onion 200Gm,911,0,Organic White Rice Green Chilly & Onion 200Gm,"[{'_id': '92714', 'pic': 'uploads/product/212586.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231769', 'specification': 'Description', 'value': 'Organic White Rice Green Chilly & Onion 200Gm'}, {'_id': '1231770', 'specification': 'About', 'value': 'Traditional KiLLi Vadams, these all-organic, bite-sized, sun-soaked treats are great as snacks, appetizers or with food.'}]",Ready To Cook & Eat,0
2117171,,,54881,0,1,65,0,,46.43,65.0,180 GM,,1000694,13,5,54881,0,800006966,DAADIS,Branded Foods,92,Veg Snacks,187,KHAKARA,192,METHI KHAKHARA,192,0,METHI KHAKHARA,"[{'_id': '72386', 'pic': 'uploads/product/methi_khakhra.jpg', 'pic_thumb': ''}, {'_id': '79193', 'pic': 'uploads/product/204179.jpg', 'pic_thumb': ''}, {'_id': '82375', 'pic': 'uploads/product/204179.jpg', 'pic_thumb': ''}, {'_id': '85557', 'pic': 'uploads/product/204179.jpg', 'pic_thumb': ''}, {'_id': '88739', 'pic': 'uploads/product/204179.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231853', 'specification': 'Description', 'value': 'METHI KHAKHARA'}, {'_id': '1231854', 'specification': 'About', 'value': 'Tangy Methi Khakhra will tantalise your taste buds. It is an extremely healthy product and consumed widely but diabetics. 2 Methi khakhras in the morning with tea/coffee can help keep your sugar in check. The strong taste of methi leaves a lingering effect in your mouth.'}]",METHI KHAKHARA,0
2129268,,,62055,0,1,250,0,,158.9,250.0,80 Gm,,2128536,13,18,62055,0,800009578,HEIDI,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,Dark With Pistachio 80Gm,908,0,Dark With Pistachio 80Gm,"[{'_id': '93386', 'pic': 'uploads/product/214264.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203281', 'specification': 'Description', 'value': 'Dark With Pistachio 80Gm'}]",HEIDI,0
2117135,,,59498,0,1,105,0,,58.92,105.0,500 GM,,2009488,13,18,59498,0,800010200,MAIYAS,Branded Foods,92,Ready to eat & cook,174,INSTANT MIX,741,MAIYAS MASALA RAVA DOSA MIX500GM,741,0,MASALA RAVA DOSA MIX,"[{'_id': '79436', 'pic': 'uploads/product/201545.png', 'pic_thumb': ''}, {'_id': '82618', 'pic': 'uploads/product/201545.png', 'pic_thumb': ''}, {'_id': '85800', 'pic': 'uploads/product/201545.png', 'pic_thumb': ''}, {'_id': '88982', 'pic': 'uploads/product/201545.png', 'pic_thumb': ''}, {'_id': '95424', 'pic': 'uploads/product/2009488.png', 'pic_thumb': ''}]",0,"[{'_id': '1203707', 'specification': 'Description', 'value': 'MAIYAS MASALA RAVA DOSA MIX500GM'}]",MASALA RAVA DOSA MIX,0
2128169,,,61808,0,1,50,0,,39.05,50.0,100 GM,,2127401,13,5,61808,0,800009331,GRB,Branded Foods,92,Chocolates & Sweets,129,INDIAN SWEETS,761,butter scotch soan cake 100 gm,761,0,Butter Scotch Soan Cake 100 Gm,"[{'_id': '93103', 'pic': 'uploads/product/214256.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203211', 'specification': 'Description', 'value': 'butter scotch soan cake 100 gm'}]",INDIAN SWEETS,0
2117838,,,53106,0,1,45,0,,32.14,45.0,200 GM,,1001193,46,12,53106,0,800007054,NUTRELA,Branded Foods,92,Ready to eat & cook,174,SOUPS,742,SOYA MINI CHUNKS,742,0,SOYA MINI CHUNKS,"[{'_id': '74475', 'pic': 'uploads/product/1177.jpg', 'pic_thumb': ''}, {'_id': '74476', 'pic': 'uploads/product/1180.jpg', 'pic_thumb': ''}, {'_id': '81061', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '81064', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '84243', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '84246', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '87425', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '87428', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '90607', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '90610', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}]",0,"[{'_id': '363716', 'specification': 'About', 'value': 'Nutrela Mini Soya Chunks is simply completed from 1% soy flour. These chunks are the substitute products of selection when trying to keep away from meat and eggs and finding sources for Protein or which comes under pure vegetarian stuffs. It unifies simpl'}, {'_id': '1203662', 'specification': 'Description', 'value': 'SOYA MINI CHUNKS'}]",SOYA MINI CHUNKS,0
2116886,,,53106,0,1,15,0,,10.71,15.0,90 GM,,1001196,13,12,53106,0,800007054,NUTRELA,Branded Foods,92,Ready to eat & cook,174,SOUPS,742,SOYA MINI CHUNKS,742,0,SOYA MINI CHUNKS,"[{'_id': '74475', 'pic': 'uploads/product/1177.jpg', 'pic_thumb': ''}, {'_id': '74476', 'pic': 'uploads/product/1180.jpg', 'pic_thumb': ''}, {'_id': '81061', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '81064', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '84243', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '84246', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '87425', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '87428', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '90607', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}, {'_id': '90610', 'pic': 'uploads/product/1148.jpg', 'pic_thumb': ''}]",0,"[{'_id': '363716', 'specification': 'About', 'value': 'Nutrela Mini Soya Chunks is simply completed from 1% soy flour. These chunks are the substitute products of selection when trying to keep away from meat and eggs and finding sources for Protein or which comes under pure vegetarian stuffs. It unifies simpl'}, {'_id': '1203662', 'specification': 'Description', 'value': 'SOYA MINI CHUNKS'}]",SOYA MINI CHUNKS,0
2117062,,,59026,0,1,60,0,,33.33,60.0,250 GM,,2009093,13,5,59026,0,800006549,HEALTH SUTRA,Branded Foods,92,Breakfast Cereals,116,FLAKES,117,HEALTH SUTRA JOWAR FLAKES 250G,117,0,JOWAR FLAKES,"[{'_id': '78159', 'pic': 'uploads/product/211608.jpg', 'pic_thumb': ''}, {'_id': '81341', 'pic': 'uploads/product/211608.jpg', 'pic_thumb': ''}, {'_id': '84523', 'pic': 'uploads/product/211608.jpg', 'pic_thumb': ''}, {'_id': '87705', 'pic': 'uploads/product/211608.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202823', 'specification': 'Description', 'value': 'HEALTH SUTRA JOWAR FLAKES 250G'}]",JOWAR FLAKES,0
2128207,,,61846,0,1,130,0,,82.63,130.0,70 GM,,2127439,13,18,61846,0,800009369,KOKA,Branded Foods,92,Ready to eat & cook,174,READY TO COOK & EAT,911,Soup Vegetable Cup 70 Gm,911,0,Soup Vegetable Cup 70 Gm,"[{'_id': '93141', 'pic': 'uploads/product/213942.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231781', 'specification': 'Description', 'value': 'Soup Vegetable Cup 70 Gm'}, {'_id': '1231782', 'specification': 'About', 'value': 'It’s time to tune in to a whole new sensation with KOKA Creamy Soup. Thick and creamy, yet lower in fat. Wholesome and tasty, but low in salt. The first of its kind on the market, this delicious fusion of East and West is sure to tantalize your senses with an unexpected chunk of crushed, springy noodles in every sip.'}]",READY TO COOK & EAT,0
2129338,,,62125,0,1,120,0,,76.27,120.0,152 Gm,,2128606,13,18,62125,0,800009648,SAMUDRA,Branded Foods,92,Biscuits,99,BISCUITS & COOKIES,960,Lex Cream Biscuit Lemon 152Gm,960,0,Lex Cream Biscuit Lemon 152Gm,"[{'_id': '93456', 'pic': 'uploads/product/214186.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231239', 'specification': 'Description', 'value': 'Lex Cream Biscuit Lemon 152Gm'}, {'_id': '1231240', 'specification': 'About', 'value': '\r\nEnjoy the tangy lemon flavour sandwiched between crunchy biscuits from Lex. It is a delicious snack with the perfect mix of sweet and salty and can be relished any time of the day. They are loved by children as well as adults.'}]",SAMUDRA,0
2117670,,,59323,0,1,35,0,,24.1,35.0,90 GM,,2009758,13,12,59323,0,800006846,TOO YUMM,Branded Foods,92,Veg Snacks,187,KHAKARA,192,TOO YUMM VEGGIE STIX SOUR CREAM & ONION 90G,192,0,VEGGIE STIX SOUR CREAM & ONION,"[{'_id': '78620', 'pic': 'uploads/product/210640.jpg', 'pic_thumb': ''}, {'_id': '81802', 'pic': 'uploads/product/210640.jpg', 'pic_thumb': ''}, {'_id': '84984', 'pic': 'uploads/product/210640.jpg', 'pic_thumb': ''}, {'_id': '88166', 'pic': 'uploads/product/210640.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1204129', 'specification': 'Description', 'value': 'TOO YUMM VEGGIE STIX SOUR CREAM & ONION 90G'}]",VEGGIE STIX SOUR CREAM & ONION,0
2117525,,,57533,0,1,229,0,,155.25,229.0,227 GM,,1005558,13,18,57533,0,800006878,SNICKERS,Branded Foods,92,Chocolates & Sweets,129,CHOCOLATES,132,BOUNTY CHOCOLATE MINIS,132,0,BOUNTY CHOCOLATE MINIS,"[{'_id': '72687', 'pic': 'uploads/product/snicker_bounty_chocolate_minis_new.jpg', 'pic_thumb': ''}, {'_id': '78845', 'pic': 'uploads/product/209354.jpg', 'pic_thumb': ''}, {'_id': '82027', 'pic': 'uploads/product/209354.jpg', 'pic_thumb': ''}, {'_id': '85209', 'pic': 'uploads/product/209354.jpg', 'pic_thumb': ''}, {'_id': '88391', 'pic': 'uploads/product/209354.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231389', 'specification': 'Description', 'value': 'BOUNTY CHOCOLATE MINIS'}, {'_id': '1231390', 'specification': 'About', 'value': 'Satisfy your sweet cravings with an indulgent Bounty Coconut Chocolate treat. Containing tender, moist coconut in the center, Bounty makes a perfect dessert for every situation, be it untimely sugar cravings or an after-meal treat.\r\n\r\nDiscover the delicious combination of the classic coconut and chocolate with Bounty. It has a thick chocolate layer on the outside that melts in the mouth, uncovering the smooth, creamy flavour of rich coconut. Its rich and delicious taste and gooey center are sure to leave you asking for more! Bounty is a perfect solution for your sweet tooth and can be enjoyed whenever a sweet craving strikes! The pack contains single serve miniatures of Bounty, allowing you to snap one on the go and share with family and friends.\r\n\r\nShare a pack of Bounty chocolate minis at a house party and experience the joy for yourself!'}]",BOUNTY CHOCOLATE MINIS,0
2117477,,,58562,0,1,170,0,,108.05,170.0,100 GM,,1006521,13,18,58562,0,800007053,RITE BITE,Branded Foods,92,Chocolates & Sweets,129,PROTEIN BAR,134,MAX PROTEIN PRFESSIONAL,134,0,MAX PROTEIN PRFESSIONAL,"[{'_id': '77599', 'pic': 'uploads/product/208953.jpg', 'pic_thumb': ''}, {'_id': '80657', 'pic': 'uploads/product/208953.jpg', 'pic_thumb': ''}, {'_id': '83839', 'pic': 'uploads/product/208953.jpg', 'pic_thumb': ''}, {'_id': '87021', 'pic': 'uploads/product/208953.jpg', 'pic_thumb': ''}, {'_id': '90203', 'pic': 'uploads/product/208953.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203104', 'specification': 'Description', 'value': 'MAX PROTEIN PRFESSIONAL'}]",MAX PROTEIN PRFESSIONAL,0
2119080,,,59860,0,1,25,0,,18.75,25.0,65 GM,,2113056,13,12,59860,0,800007383,MAGGI,Branded Foods,92,Noodles & Pasta,153,NOODLES & PASTA,910,MAGGI PAZZTA MASALA PANNE PASTA 65GM,910,0,MAGGI PAZZTA MASALA PANNE PASTA 65GM,"[{'_id': '90987', 'pic': 'uploads/product/212213.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231637', 'specification': 'Description', 'value': 'MAGGI PAZZTA MASALA PANNE PASTA 65GM'}, {'_id': '1231638', 'specification': 'About', 'value': '\r\nMaggi Masala Penne Pazzta is delicious, quick and easy. The pasta is made with 100% suji/rava (semolina) and is ready in just 5 minutes! It makes a great snacking option or sides for your everyday meals. Toss in some bell peppers or olives to make your Pasta meal more wholesome and delicious! It is available in saucy, lip-smacking flavours and shapes like masala penne, cheese macaroni, mushroom penne, and tomato twist. So now, go ahead and indulge yourself with the saucy & creamy flavours of Maggi Pazztas. Allergens: May contain mustard.'}]","NOODLES, PASTA",0
2119340,,,60120,0,1,90,0,,60.2679,90.0,220 GM,,2113316,13,12,60120,0,800007643,KEYA,Branded Foods,92,Sauces & Ketchup,182,SAUCES / DRESSING / PASTE,912,KEYA SCHEZWAN SAUCE220G,912,0,KEYA SCHEZWAN SAUCE220G,"[{'_id': '91247', 'pic': 'uploads/product/212572.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203895', 'specification': 'Description', 'value': 'KEYA SCHEZWAN SAUCE220G'}]","SAUCES, DRESSING, PASTE",0
2117556,,,58589,0,1,275,0,,183.55,275.0,200 GM,,1006548,13,18,58589,0,800007053,HIMALAYA,Branded Foods,92,Chocolates & Sweets,129,CHOCOLATES,132,QUISTA KIDS VANNILA FLAVOUR,132,0,QUISTA KIDS VANNILA FLAVOUR,"[{'_id': '97150', 'pic': 'uploads/product/210717_2.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202971', 'specification': 'Description', 'value': 'QUISTA KIDS VANNILA FLAVOUR'}]",QUISTA KIDS VANNILA FLAVOUR,0
2117343,,,57058,0,1,120,0,,77.14,120.0,200 GM,,2009735,13,5,57058,0,800006887,DAADIS,Branded Foods,92,Veg Snacks,187,KHAKARA,192,SOYA PROTIEN KHAKRA,192,0,SOYA PROTIEN KHAKRA(BUY 1 GET 1),"[{'_id': '97383', 'pic': 'uploads/product/208597_223.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231909', 'specification': 'Description', 'value': 'SOYA PROTIEN KHAKRA'}, {'_id': '1231910', 'specification': 'About', 'value': "" Daadi's Soya Protein Khakhra has a high Soya content ensuring you derive the maximum benefits of this wonder grain. One of the richest vegetarian sources of protein. Soya is also the only legume which delivers all 9 vital amino acids besides vitamins and minerals.""}]",SOYA PROTIEN KHAKRA,0
2116931,,,58084,0,1,25,0,,19.04,25.0,200 ML,,1005939,13,5,58084,0,800007053,SUNFEAST WONDERZ,Branded Foods,92,Biscuits,99,HEALTHY & DIGESTIVE BISCUITS,106,WONDERZ MILK MANGO,106,0,WONDERZ MILK MANGO,"[{'_id': '77461', 'pic': 'uploads/product/210784.jpg', 'pic_thumb': ''}, {'_id': '80223', 'pic': 'uploads/product/31w.jpg', 'pic_thumb': ''}, {'_id': '83405', 'pic': 'uploads/product/31w.jpg', 'pic_thumb': ''}, {'_id': '86587', 'pic': 'uploads/product/31w.jpg', 'pic_thumb': ''}, {'_id': '89769', 'pic': 'uploads/product/31w.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202504', 'specification': 'Description', 'value': 'WONDERZ MILK MANGO'}]",WONDERZ MILK MANGO,0
2117688,,,59365,0,1,120,0,,77.14,120.0,200 GM,,2009733,13,5,59365,0,800006888,DAADIS,Branded Foods,92,Veg Snacks,187,KHAKARA,192,MOONG DAL KHAKRA,192,0,MOONG DAL KHAKRA(BUY 1 GET 1),"[{'_id': '97459', 'pic': 'uploads/product/208590_555.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231905', 'specification': 'Description', 'value': 'MOONG DAL KHAKRA'}, {'_id': '1231906', 'specification': 'About', 'value': ""Moong Dal, considered by many to be a vegetarian super food is the main ingredient in Daadi's Moong Dal Khakhra. Moong is packed with Protein and Vitamins while being low on carbohydrates and since the fibre content is high, it is good for weight management as well. The proprietary recipe infused with spices make this a tasty any time treat.""}]",MOONG DAL KHAKRA,0
2124834,,,60910,0,1,250,0,,158.89,250.0,68 GM,,2121338,13,18,60910,0,800008433,PAUL AND MIKE,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,64% Mild Dark Chocolate With Amazon Pink Pepper 68G,908,0,64% Mild Dark Chocolate With Amazon Pink Pepper 68G,"[{'_id': '92101', 'pic': 'uploads/product/213041.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231423', 'specification': 'Description', 'value': '64% Mild Dark Chocolate With Amazon Pink Pepper 68G'}, {'_id': '1231424', 'specification': 'About', 'value': 'Fine Flavour Cocoa Beans, No cocoa powder/solids; Only Real fruits, nuts, spices & pure floral distillates\r\nMuscovado Sugar, not the refined white kind\r\nRich, pure cocoa butter, no hydrogenated vegetable oil. Non-GMO Sunflower lecithin, instead of soya lecithin.\r\nNo added vanilla or chocolate flavours, Nothing artificial.'}]",Confectionery,0
2117379,,,56048,0,1,125,0,,78.47,125.0,70 GM,,1005368,13,18,56048,0,800007053,RITEBITE,Branded Foods,92,Chocolates & Sweets,129,PROTEIN BAR,134,MAX PRIOTEIN GREEN T ORANGE,134,0,MAX PRIOTEIN GREEN T ORANGE,"[{'_id': '72013', 'pic': 'uploads/product/50076.jpg', 'pic_thumb': ''}, {'_id': '80114', 'pic': 'uploads/product/50074.jpg', 'pic_thumb': ''}, {'_id': '83296', 'pic': 'uploads/product/50074.jpg', 'pic_thumb': ''}, {'_id': '86478', 'pic': 'uploads/product/50074.jpg', 'pic_thumb': ''}, {'_id': '89660', 'pic': 'uploads/product/50074.jpg', 'pic_thumb': ''}]",0,"[{'_id': '358801', 'specification': 'About', 'value': '0'}, {'_id': '1203054', 'specification': 'Description', 'value': 'MAX PRIOTEIN GREEN T ORANGE'}]",MAX PRIOTEIN GREEN T ORANGE,0
2117558,,,58098,0,1,275,0,,174.788,250.0,400 GM,,1005953,13,18,58098,0,800007053,SOUL FULL,Branded Foods,92,Breakfast Cereals,116,FLAKES,117,MUESLI FRUITY ALMONDS,117,0,MUESLI FRUITY ALMONDS,"[{'_id': '97023', 'pic': 'uploads/product/1005953_3.png', 'pic_thumb': ''}]",0,"[{'_id': '1202787', 'specification': 'Description', 'value': 'MUESLI FRUITY ALMONDS'}]",MUESLI FRUITY ALMONDS,0
2125480,,,61429,0,1,150,0,,100.4,150.0,14 GM,,2125353,13,12,61429,0,800008952,CAVENDISH & HARVEY,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,Orange Drops Sugar Free 14 Gm,908,0,Orange Drops Sugar Free 14 Gm,"[{'_id': '92620', 'pic': 'uploads/product/213546.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231437', 'specification': 'Description', 'value': 'Orange Drops Sugar Free 14 Gm'}, {'_id': '1231438', 'specification': 'About', 'value': 'All your favourites, but without the sugar. Fine lemon, cherry, blackberry and orange flavours will bring your taste buds to life with a zing. Sealed in a premium silver tin for the highest quality freshness.'}]",Confectionery,0
2119122,,,59902,0,1,265,0,,201.9,265.0,200 GM,,2113098,13,5,59902,0,800007425,UNDER THE MANGO TREE,Branded Foods,92,Jams & Spreads,146,JAM & EXTRACT,909,UTMT HONEY EUCALYPTUS BT 200G,909,0,UTMT HONEY EUCALYPTUS BT 200G,"[{'_id': '91029', 'pic': 'uploads/product/212004.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203387', 'specification': 'Description', 'value': 'UTMT HONEY EUCALYPTUS BT 200G'}]","JAMS, SPREADS",0
2128440,,,61959,0,1,400,0,,254.237,400.0,180 GM,,2128320,12,18,61959,0,800009482,VINTAGE,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,Almonds Chocolate Coated Nuts 180 Gm,908,0,Almonds Chocolate Coated Nuts 180 Gm,"[{'_id': '93290', 'pic': 'uploads/product/214715.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203232', 'specification': 'Description', 'value': 'Almonds Chocolate Coated Nuts 180 Gm'}]",VINTAGE,0
2124871,,,60947,0,1,149,0,,95.79,126.0,200 GM,,2121375,12,12,60947,0,800008470,NUTTY YOGI,Branded Foods,92,Pickles,163,PICKLES,164,Lotus Stem Pickle 200G,164,0,Lotus Stem Pickle 200G,"[{'_id': '92138', 'pic': 'uploads/product/213152.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203593', 'specification': 'Description', 'value': 'Lotus Stem Pickle 200G'}]",Pickles,0
2117336,,,57620,0,1,105,0,,75,105.0,500 GM,,1005997,12,12,57620,0,800006887,DELMONTE,Branded Foods,92,Jams & Spreads,146,MAYONNAISE,149,EGGLESS MAYONNAISE POUCH,149,0,EGGLESS MAYONNAISE POUCH,"[{'_id': '73538', 'pic': 'uploads/product/delmonte_eggless_mayonnaise_pouch_new.jpg', 'pic_thumb': ''}, {'_id': '74711', 'pic': ' uploads/product/208603.jpg ', 'pic_thumb': ''}, {'_id': '75252', 'pic': ' uploads/product/208603.jpg ', 'pic_thumb': ''}, {'_id': '75681', 'pic': ' uploads/product/208603.jpg ', 'pic_thumb': ''}, {'_id': '76105', 'pic': ' uploads/product/208603.jpg ', 'pic_thumb': ''}, {'_id': '76536', 'pic': ' uploads/product/208603.jpg ', 'pic_thumb': ''}, {'_id': '76971', 'pic': ' uploads/product/208603.jpg ', 'pic_thumb': ''}, {'_id': '78913', 'pic': 'uploads/product/208603.jpg', 'pic_thumb': ''}, {'_id': '82095', 'pic': 'uploads/product/208603.jpg', 'pic_thumb': ''}, {'_id': '85277', 'pic': 'uploads/product/208603.jpg', 'pic_thumb': ''}, {'_id': '88459', 'pic': 'uploads/product/208603.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203352', 'specification': 'Description', 'value': 'EGGLESS MAYONNAISE POUCH'}]",EGGLESS MAYONNAISE POUCH,0
2124872,,,60948,0,1,149,0,,95.79,126.0,200 GM,,2121376,12,12,60948,0,800008471,NUTTY YOGI,Branded Foods,92,Pickles,163,PICKLES,164,Healthy Jackfruit Pickle 200G,164,0,Healthy Jackfruit Pickle 200G,"[{'_id': '92139', 'pic': 'uploads/product/213153.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203594', 'specification': 'Description', 'value': 'Healthy Jackfruit Pickle 200G'}]",Pickles,0
2117387,,,53015,0,1,135,0,,84.75,135.0,250 GM,,1001078,12,18,53015,0,800007054,MCVITIES,Branded Foods,92,Biscuits,99,HEALTHY & DIGESTIVE BISCUITS,106,DIGESTIVE,106,0,DIGESTIVE,"[{'_id': '65301', 'pic': 'uploads/product/1069.jpg', 'pic_thumb': ''}, {'_id': '65303', 'pic': 'uploads/product/1071.jpg', 'pic_thumb': ''}, {'_id': '81094', 'pic': 'uploads/product/1069.jpg', 'pic_thumb': ''}, {'_id': '84276', 'pic': 'uploads/product/1069.jpg', 'pic_thumb': ''}, {'_id': '87458', 'pic': 'uploads/product/1069.jpg', 'pic_thumb': ''}, {'_id': '90640', 'pic': 'uploads/product/1069.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236432', 'specification': 'Description', 'value': 'DIGESTIVE'}, {'_id': '1236433', 'specification': 'About', 'value': 'McVities Digestives biscuits is light and can be enjoyed as part of a healthy diet and lifestyle. It contains 70 percent wholemeal and wheat goodness. It is a great source of dietary fibre.'}]",DIGESTIVE,0
2275109,,,62999,0,1,349,0,,227.737,349.0,250 GM,,2273145,12,18,62999,0,800010522,LAGO,Branded Foods,92,Biscuits,99,BISCUITS & COOKIES,960,LAGO PART HAZELNUT 250G,960,0,LAGO PART HAZELNUT 250G,"[{'_id': '97161', 'pic': 'uploads/product/215103.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236061', 'specification': 'Description', 'value': 'LAGO PART HAZELNUT 250G'}, {'_id': '1236062', 'specification': 'About', 'value': 'Goodness in the shape of a cube! Let yourself be tempted by the irresistible flavour of our Party : tasty bite-size cubes of fragrant wafer layers filled with a velvety cream filling. Perfect to share at any time!'}]",LAGO PART HAZELNUT 250G,0
