,Product_Category,Product_Name,Regular_Price,Sale_Price
1157,household-items,Scrub Pad Scotch Brite (3 No) 1Pack,90,86
1158,household-items,Brooms Grass (Bombay Broom) Town 1 Pc,95,90
1159,household-items,Scrub Pad Scotch Brite Stainless Steel (3 No) 1 Pack,105,100
1160,household-items,Washing Powder Vanish 200 Gms,105,100
1161,household-items,Dishwash Liquid Lemon Vim 500 Ml,105,100
1162,household-items,Washing Powder Tide 1 Kg,106,101
1163,household-items,Garbage Bags Extra Large Plastobag 1 Pack,115,109
1164,household-items,Hand Wash Liquid Refill Nature Lifebuoy 185 Ml (Buy 3 Save Rs.40) 1 Pack,134,127
1165,household-items,Floor Cleaner Floral Lizol 2 ltr,385,366
1166,household-items,Agarbathi (3 in 1) Cycle 150 Gms,50,48
1167,household-items,Hand Wash Liquid Original Dettol 900 Ml,149,142
1168,household-items,Floor Cleaner  Citrus Lizol 975 ml,179,170
1169,household-items,Scrubber Scotch Brite 3 Pc,40,38
1170,household-items,Bathroom Cleaner Lemon Harpic 500 ml,168,86
